"symbol"	"num_hgnc_id"	"chr"	"pos"	"glen"	"prob"	"s_het"
"ASCL4"	"24311"	"12"	522	522	1.74548908578598e-05	NA
"ASCL5"	"33169"	"1"	853	853	2.43109528084299e-05	NA
"ASF1A"	"20995"	"6"	663	663	8.26196609913512e-06	0.030207684
"ASF1B"	"20996"	"19"	753	753	1.26626750587596e-05	0.032816898
"ASGR1"	"742"	"17"	992	992	2.0090998777391e-05	0.00712064
"ASGR2"	"743"	"17"	1048	1048	1.68530275851288e-05	0.001719209
"ASH1L"	"19088"	"1"	9448	9448	0.000121859176570786	0.375950611
"ASH2L"	"744"	"8"	2252	2252	3.31695593603708e-05	0.196172706
"ASIC1"	"100"	"12"	2553	2553	4.46084305706018e-05	0.070204379
"ASIC2"	"99"	"17"	2399	2399	4.65529702672686e-05	0.140813837
"ASIC3"	"101"	"7"	1871	1871	3.86283972527969e-05	NA
"ASIC4"	"21263"	"2"	2145	2145	4.02928236821209e-05	0.076628156
"ASIC5"	"17537"	"4"	1662	1662	1.9425050899535e-05	0.002704011
"ASIP"	"745"	"20"	431	431	8.45070570188627e-06	0.00182228
"ASL"	"746"	"7"	1637	1637	3.04848556184812e-05	0.007000861
"ASMT"	"750"	"X"	1290	1290	2.18446016637532e-05	NA
"ASMTL"	"751"	"X"	2058	2058	4.46607835667459e-05	0.005680024
"ASNA1"	"752"	"19"	1143	1143	1.93286144273835e-05	0.091335015
"ASNS"	"753"	"7"	1850	1850	2.48382207245926e-05	0.015376762
"ASNSD1"	"24910"	"2"	2303	2303	2.83864261131225e-05	0.006614167
"ASPA"	"756"	"17"	1023	1023	1.33673704160571e-05	0.005974222
"ASPDH"	"33856"	"19"	988	988	1.94077251422817e-05	NA
"ASPG"	"20123"	"14"	2026	2026	4.19617462569985e-05	NA
"ASPH"	"757"	"8"	3552	3552	4.61608567917794e-05	0.012691933
"ASPHD1"	"27380"	"16"	1205	1205	2.38959422745608e-05	0.030741104
"ASPHD2"	"30437"	"22"	1142	1142	2.36098691719955e-05	0.027270278
"ASPM"	"19048"	"1"	10866	10866	0.00013402310854491	NA
"ASPN"	"14872"	"9"	1280	1280	1.5419418257625e-05	0.004915126
"ASPRV1"	"26321"	"2"	1032	1032	1.56182487799595e-05	0.018537125
"ASPSCR1"	"13825"	"17"	2583	2583	5.30273408145991e-05	NA
"ASRGL1"	"16448"	"11"	1147	1147	2.11341390132652e-05	0.008334938
"ASS1"	"758"	"9"	1499	1499	2.67663044251352e-05	0.012362741
"ASTE1"	"25021"	"3"	2179	2179	2.68825284384223e-05	0.003312467
"ASTL"	"31704"	"2"	1424	1424	2.42640374122012e-05	NA
"ASTN1"	"773"	"1"	4313	4313	7.1982848864578e-05	0.075394892
"ASTN2"	"17021"	"9"	4616	4616	8.33286600822859e-05	0.070573888
"ASXL1"	"18318"	"20"	4941	4941	7.41480680773874e-05	0.006105636
"ASXL2"	"23805"	"2"	4507.66666666667	4507.66666666667	5.61839274914166e-05	0.082473432
"ASXL3"	"29357"	"18"	6987	6987	8.87774769724927e-05	0.151399887
"ASZ1"	"1350"	"7"	1620	1620	2.01284376040183e-05	0.008972424
"ATAD1"	"25903"	"10"	1255	1255	1.56180424103791e-05	0.026255674
"ATAD2"	"30123"	"8"	4605	4605	6.08266445165816e-05	0.069466191
"ATAD2B"	"29230"	"2"	4917	4917	6.24354929615147e-05	0.190707642
"ATAD3A"	"25567"	"1"	2239	2239	5.3710209201641e-05	0.022281632
"ATAD3B"	"24007"	"1"	2311	2311	5.46232647717115e-05	0.007010136
"ATAD3C"	"32151"	"1"	1412	1412	3.15167249967048e-05	0.01043387
"ATAD5"	"25752"	"17"	5887	5887	6.52879621563632e-05	0.336306409
"ATAT1"	"21186"	"6"	1583	1583	2.6363629867482e-05	0.01597721
"ATCAY"	"779"	"19"	1415	1415	2.86787026916829e-05	0.024914419
"ATE1"	"782"	"10"	1971	1971	2.89079917644402e-05	0.042378986
"ATF1"	"783"	"12"	898	898	1.15453996474668e-05	0.057353446
"ATF2"	"784"	"2"	1709	1709	2.15317175399879e-05	0.087066683
"ATF3"	"785"	"1"	646	646	9.71484084325678e-06	0.093802354
"ATF4"	"786"	"22"	1072	1072	1.47048844912318e-05	0.063690516
"ATF5"	"790"	"19"	954	954	1.64501146589456e-05	NA
"ATF6"	"791"	"1"	2253	2253	2.88349211304528e-05	0.016352736
"ATF6B"	"2349"	"6"	2384	2384	3.71125597505062e-05	0.011408885
"ATF7"	"792"	"12"	1702	1702	2.40075457120456e-05	0.123693118
"ATF7IP"	"20092"	"12"	4104	4104	5.00420414354067e-05	0.090883584
"ATF7IP2"	"20397"	"16"	2193	2193	2.50247385904489e-05	0.005259994
"ATG10"	"20315"	"5"	919	919	1.17236557147116e-05	0.012165363
"ATG101"	"25679"	"12"	675	675	1.23177349426938e-05	0.21442428
"ATG12"	"588"	"5"	612	612	1.04391343785464e-05	0.012771009
"ATG13"	"29091"	"11"	1910	1910	2.43123790506062e-05	0.056469551
"ATG14"	"19962"	"14"	1623	1623	2.76019767341358e-05	0.027434726
"ATG16L1"	"21498"	"2"	2163	2163	3.29766645050344e-05	0.143676871
"ATG16L2"	"25464"	"11"	2269	2269	4.50711455843922e-05	0.00466645
"ATG2A"	"29028"	"11"	6465	6465	0.000124219614416439	0.066012479
"ATG2B"	"20187"	"14"	6893	6893	8.79791220188259e-05	0.026022406
"ATG3"	"20962"	"3"	1194	1194	1.40930436390162e-05	0.066409597
"ATG4A"	"16489"	"X"	1389	1389	1.67211666703318e-05	0.224572491
"ATG4B"	"20790"	"2"	1847	1847	3.45867264771832e-05	NA
"ATG4C"	"16040"	"1"	1521	1521	1.70730714499403e-05	0.003298324
"ATG4D"	"20789"	"19"	1728	1728	3.51972985742248e-05	0.006242695
"ATG5"	"589"	"6"	924	924	1.09731093663701e-05	0.222097209
"ATG7"	"16935"	"3"	2400	2400	3.17087421248195e-05	0.005537786
"ATG9A"	"22408"	"2"	2728	2728	4.64890605323089e-05	0.08151498
"ATG9B"	"21899"	"7"	3036	3036	6.25733730408931e-05	NA
"ATIC"	"794"	"2"	2093	2093	3.04018073441829e-05	0.007120005
"ATL1"	"11231"	"14"	1916	1916	2.33044866400569e-05	0.107445748
"ATL2"	"24047"	"2"	2292	2292	3.14804284897673e-05	0.077246325
"ATL3"	"24526"	"11"	2006	2006	2.73712387507956e-05	0.015494062
"ATM"	"795"	"11"	10148	10148	0.000118015144253291	0.009948425
"ATMIN"	"29034"	"16"	2520	2520	4.11741810467883e-05	0.018457764
"ATN1"	"3033"	"12"	3701	3701	6.64478416173382e-05	0.139748583
"ATOH1"	"797"	"4"	1065	1065	2.62594810167437e-05	0.239360073
"ATOH7"	"13907"	"10"	459	459	1.49196672803042e-05	NA
"ATOH8"	"24126"	"2"	998	998	3.02293603270576e-05	0.253487997
"ATOX1"	"798"	"5"	268	268	3.29386038879154e-06	0.005619859
"ATP10A"	"13542"	"15"	4996	4996	9.72291990085023e-05	0.042160212
"ATP10B"	"13543"	"5"	4731	4731	6.76200666101589e-05	NA
"ATP10D"	"13549"	"4"	4635	4635	5.93736412246207e-05	0.011218628
"ATP11A"	"13552"	"13"	4110	4110	7.7276265607255e-05	0.030807017
"ATP11B"	"13553"	"3"	4034	4034	4.80475228014276e-05	0.041730093
"ATP11C"	"13554"	"X"	4089	4089	4.93854057704329e-05	0.106812145
"ATP12A"	"13816"	"13"	3490	3490	5.20214851381904e-05	NA
"ATP13A1"	"24215"	"19"	4065	4065	8.68415759207686e-05	0.028469505
"ATP13A2"	"30213"	"1"	4227	4227	8.10823101322311e-05	0.020964561
"ATP13A3"	"24113"	"3"	4161	4161	5.15317581191268e-05	0.064100965
"ATP13A4"	"25422"	"3"	4112	4112	5.2852508005957e-05	0.009400464
"ATP13A5"	"31789"	"3"	4203	4203	5.31721451263139e-05	NA
"ATP1A1"	"799"	"1"	3474	3474	5.04897263224062e-05	0.262160238
"ATP1A2"	"800"	"1"	3415	3415	5.86050126286303e-05	0.04011863
"ATP1A3"	"801"	"19"	3480	3480	6.7004675887908e-05	0.424257572
"ATP1A4"	"14073"	"1"	3426	3426	5.25786907638084e-05	NA
"ATP1B1"	"804"	"1"	1073	1073	1.56178852689396e-05	0.252436266
"ATP1B2"	"805"	"17"	969	969	1.83557702963748e-05	0.034207159
"ATP1B3"	"806"	"3"	1047	1047	1.42146755544544e-05	0.033808839
"ATP1B4"	"808"	"X"	1186	1186	1.70621873141624e-05	0.010029289
"ATP23"	"29452"	"12"	821	821	1.23160456128942e-05	0.021406345
"ATP2A1"	"811"	"16"	3389	3389	6.0531303384307e-05	0.0082074
"ATP2A2"	"812"	"12"	3483	3483	5.28938231448533e-05	0.109425615
"ATP2A3"	"813"	"17"	3580	3580	8.25696266687547e-05	0.033551422
"ATP2B1"	"814"	"12"	4251	4251	5.19536548111547e-05	0.279526351
"ATP2B2"	"815"	"3"	4068	4068	8.29476568296799e-05	0.020659738
"ATP2B3"	"816"	"X"	4148	4148	8.70047923575863e-05	0.363457371
"ATP2B4"	"817"	"1"	4116	4116	6.17193779638402e-05	0.040361161
"ATP2C1"	"13211"	"3"	3414	3414	4.16911391834009e-05	0.070123638
"ATP2C2"	"29103"	"16"	3360	3360	6.02394555093563e-05	NA
"ATP4A"	"819"	"19"	3444	3444	7.03687695075908e-05	0.011876728
"ATP4B"	"820"	"13"	972	972	1.92331719984612e-05	0.006344535
"ATP5F1A"	"823"	"18"	1840	1840	2.87920281530076e-05	0.003409041
"ATP5F1B"	"830"	"12"	1734	1734	2.61534657320055e-05	0.224552044
"ATP5F1C"	"833"	"10"	1041	1041	1.37899659605996e-05	0.031859987
"ATP5F1D"	"837"	"19"	555	555	1.55664965706154e-05	NA
"ATP5F1E"	"838"	"20"	172	172	2.12429466872352e-06	0.005477679
"ATP5IF1"	"871"	"1"	459	459	9.58600847598229e-06	0.003210842
"ATP5MC1"	"841"	"17"	463	463	6.52520749378309e-06	0.041483295
"ATP5MC2"	"842"	"12"	661	661	1.03563730219711e-05	0.006407778
"ATP5MC3"	"843"	"2"	477	477	6.33537130911827e-06	0.071819487
"ATP5MD"	"30889"	"10"	193	193	2.3777277075615e-06	0.001576672
"ATP5ME"	"846"	"4"	258	258	5.13354841485431e-06	0.040638663
"ATP5MF"	"848"	"7"	392	392	6.44355883600775e-06	0.046977451
"ATP5MG"	"14247"	"11"	370	370	5.80106272648735e-06	0.203315586
"ATP5MGL"	"13213"	"22"	303	303	4.69325182431906e-06	0.00253729
"ATP5MPL"	"1188"	"14"	525	525	6.80250065838749e-06	0.172790242
"ATP5PB"	"840"	"1"	867	867	1.2758944023341e-05	0.019769586
"ATP5PD"	"845"	"17"	550	550	6.36239409831453e-06	0.009041298
"ATP5PF"	"847"	"21"	3442	3442	5.21233911486908e-05	0.023163848
"ATP5PO"	"850"	"21"	738	738	9.92354882812509e-06	0.042141101
"ATP5S"	"18799"	"14"	1185	1185	1.63148082874633e-05	0.003467709
"ATP6AP1"	"868"	"X"	1559	1559	2.88752415865659e-05	0.003881426
"ATP6AP1L"	"28091"	"5"	723	723	1.09606572154818e-05	0.003911386
"ATP6AP2"	"18305"	"X"	1277	1277	2.05849633367988e-05	0.076860653
"ATP6V0A1"	"865"	"17"	3135	3135	4.68509277043177e-05	0.056676622
"ATP6V0A2"	"18481"	"12"	2896	2896	4.32527536234658e-05	0.021451209
"ATP6V0A4"	"866"	"7"	2827	2827	4.28131102651157e-05	0.009396817
"ATP6V0B"	"861"	"1"	1115	1115	1.95043742547603e-05	0.264453014
"ATP6V0C"	"855"	"16"	500	500	1.30184188615968e-05	0.18992365
"ATP6V0D1"	"13724"	"16"	1307	1307	2.45986035867047e-05	0.223361295
"ATP6V0D2"	"18266"	"8"	1167	1167	1.64079870186896e-05	NA
"ATP6V0E1"	"863"	"5"	311	311	4.80428468143477e-06	0.042303331
"ATP6V0E2"	"21723"	"7"	784	784	1.8218167445562e-05	0.000837113
"ATP6V1A"	"851"	"3"	2062	2062	2.70304860203905e-05	0.047686779
"ATP6V1B1"	"853"	"2"	1931	1931	3.59640661154422e-05	0.01593778
"ATP6V1B2"	"854"	"8"	1744	1744	2.6858145461693e-05	0.079589862
"ATP6V1C1"	"856"	"8"	1325	1325	1.57475353454125e-05	0.019635791
"ATP6V1C2"	"18264"	"2"	1476	1476	2.11946442148163e-05	0.005337845
"ATP6V1D"	"13527"	"14"	888	888	1.19751959454367e-05	0.015837004
"ATP6V1E1"	"857"	"22"	919	919	1.19128958362716e-05	0.104504693
"ATP6V1E2"	"18125"	"2"	681	681	9.44856950623912e-06	0.00429324
"ATP6V1F"	"16832"	"7"	476	476	9.35331727643387e-06	0.167297632
"ATP6V1G1"	"864"	"9"	389	389	6.09553821758333e-06	0.034309765
"ATP6V1G2"	"862"	"6"	599	599	1.14048898180509e-05	0.013805178
"ATP6V1G3"	"18265"	"1"	459	459	5.42812570958742e-06	0.018975764
"ATP6V1H"	"18303"	"8"	1644	1644	2.28290405922443e-05	0.020300899
"ATP7A"	"869"	"X"	4839	4839	5.81576005966755e-05	0.142160927
"ATP7B"	"870"	"13"	4718	4718	7.1181385436641e-05	0.004405615
"ATP8A1"	"13531"	"4"	4165	4165	5.43049229594611e-05	0.054850107
"ATP8A2"	"13533"	"13"	4143	4143	6.21340335343664e-05	0.032464428
"ATP8B1"	"3706"	"18"	4172	4172	6.2954753377719e-05	0.017827546
"ATP8B2"	"13534"	"1"	4424	4424	7.03834808975647e-05	0.074370827
"ATP8B3"	"13535"	"19"	4687	4687	9.22388168047259e-05	NA
"ATP8B4"	"13536"	"15"	3995	3995	4.922874558549e-05	0.003336758
"ATP9A"	"13540"	"20"	3576	3576	6.8432158022417e-05	0.144423142
"ATP9B"	"13541"	"18"	4274	4274	7.31773651232172e-05	0.011179291
"ATPAF1"	"18803"	"1"	1272.66666666667	1272.66666666667	2.40425588222587e-05	0.0199054
"ATPAF2"	"18802"	"17"	984	984	1.7002128218179e-05	0.011679493
"ATR"	"882"	"3"	8672	8672	0.000103441766944542	0.010646687
"ATRAID"	"24090"	"2"	951	951	1.74889993616721e-05	0.011156216
"ATRIP"	"33499"	"3"	2568	2568	3.97701833601224e-05	0.012644203
"ATRN"	"885"	"20"	4764	4764	7.11850061485025e-05	NA
"ATRNL1"	"29063"	"10"	4688	4688	6.21286831189988e-05	0.042258188
"ATRX"	"886"	"X"	8037	8037	9.18712528537713e-05	0.07220335
"ATXN1"	"10548"	"6"	2464	2464	5.18461917553798e-05	0.047051066
"ATXN10"	"10549"	"22"	1847	1847	2.66173757619918e-05	0.051571909
"ATXN1L"	"33279"	"16"	2070	2070	3.19101093244613e-05	NA
"ATXN2"	"10555"	"12"	4711.66666666667	4711.66666666667	8.56382353282106e-05	0.015251238
"ATXN2L"	"31326"	"16"	3977	3977	6.92464588899372e-05	0.028385839
"ATXN3"	"7106"	"14"	1419	1419	1.70623148562877e-05	0.13654573
"ATXN3L"	"24173"	"X"	1068	1068	1.31528321101303e-05	NA
"ATXN7"	"10560"	"3"	3086	3086	5.19933141858824e-05	0.019251304
"ATXN7L1"	"22210"	"7"	3336	3336	5.48511585633547e-05	NA
"ATXN7L2"	"28713"	"1"	2329	2329	3.90577510462308e-05	0.050759354
"ATXN7L3"	"25416"	"17"	1241	1241	2.04343549759258e-05	0.085038635
"ATXN7L3B"	"37931"	"12"	294	294	5.26325414372739e-06	NA
"AUH"	"890"	"9"	1285	1285	2.13770837333108e-05	0.007791818
"AUNIP"	"28363"	"1"	1193	1193	1.52471985751e-05	0.001874068
"AUP1"	"891"	"2"	1409	1409	2.44087231979006e-05	0.024790695
"AURKA"	"11393"	"20"	1342	1342	1.6252293128467e-05	0.117463447
"AURKAIP1"	"24114"	"1"	632	632	1.41422500621585e-05	0.006860231
"AURKB"	"11390"	"17"	1207	1207	2.01139132046777e-05	0.008523393
"AURKC"	"11391"	"19"	1045.66666666667	1045.66666666667	1.49112570107769e-05	0.001386476
"AUTS2"	"14262"	"7"	4289	4289	8.53442467056206e-05	0.067270537
"AVEN"	"13509"	"15"	1169	1169	2.21943814933943e-05	0.002578833
"AVIL"	"14188"	"12"	2801	2801	4.0290174058319e-05	0.003752885
"AVL9"	"28994"	"7"	2527	2527	3.34561608547106e-05	0.010317385
"AVP"	"894"	"20"	527	527	1.67888625936702e-05	0.017270432
"AVPI1"	"30898"	"10"	460	460	8.01513177772791e-06	NA
"AVPR1A"	"895"	"12"	1304	1304	3.18822505660869e-05	0.001033972
"AVPR1B"	"896"	"1"	1291	1291	2.26596342260553e-05	0.04324845
"AVPR2"	"897"	"X"	1264	1264	2.50987919870036e-05	0.010975194
"AWAT1"	"23252"	"X"	1083	1083	1.43724339560527e-05	0.013997564
"AWAT2"	"23251"	"X"	1098	1098	1.52207586069515e-05	0.031985994
"AXDND1"	"26564"	"1"	3584	3584	4.22012064176256e-05	0.005283909
"AXIN1"	"903"	"16"	2733	2733	5.78773893915824e-05	0.033883781
"AXIN2"	"904"	"17"	2677	2677	4.99121402899384e-05	0.040129172
"AXL"	"905"	"19"	2989	2989	5.0759309340189e-05	0.032123926
"AZGP1"	"910"	"7"	1025	1025	1.55900206289696e-05	0.006883303
"AZI2"	"24002"	"3"	1371	1371	1.53860951204527e-05	0.035386157
"AZIN1"	"16432"	"8"	1491	1491	1.72931683406009e-05	0.230768927
"AZIN2"	"29957"	"1"	1639	1639	2.48429905973683e-05	0.015670067
"AZU1"	"913"	"19"	820	820	1.94056687288026e-05	0.006572496
"B2M"	"914"	"15"	407	407	5.78052972345661e-06	0.259992809
"B3GALNT1"	"918"	"3"	1420	1420	1.8361290607975e-05	0.003809898
"B3GALNT2"	"28596"	"1"	1835	1835	2.84061664471737e-05	0.008794982
"B3GALT1"	"916"	"2"	981	981	1.33884437987819e-05	0.055000595
"B3GALT2"	"917"	"1"	1269	1269	1.59889422294702e-05	0.041376794
"B3GALT4"	"919"	"6"	1137	1137	2.31869046297297e-05	0.04468945
"B3GALT5"	"920"	"21"	933	933	1.56685087620092e-05	0.014285832
"B3GALT6"	"17978"	"1"	990	990	3.81773874723429e-05	NA
"B3GAT1"	"921"	"11"	1108	1108	3.02183309509108e-05	0.045895282
"B3GAT2"	"922"	"6"	1020	1020	2.66572642708383e-05	0.003919647
"B3GAT3"	"923"	"11"	1226	1226	2.24322345770508e-05	0.009973208
"B3GLCT"	"20207"	"13"	1721	1721	2.44663702246795e-05	NA
"B3GNT2"	"15629"	"2"	1194	1194	1.74435889867161e-05	0.10936454
"B3GNT2"	"15629"	"2"	1194	1194	1.74435889867161e-05	0.018680368
"B3GNT3"	"13528"	"19"	1135	1135	2.48677339974933e-05	0.011531659
"B3GNT4"	"15683"	"12"	1153	1153	1.978899616118e-05	0.006162994
"B3GNT5"	"15684"	"3"	1137	1137	1.50127130126676e-05	0.098407411
"B3GNT6"	"24141"	"11"	1158	1158	3.83932149823125e-05	NA
"B3GNT7"	"18811"	"2"	1222	1222	2.83182557043029e-05	NA
"B3GNT8"	"24139"	"19"	1194	1194	2.33490510384812e-05	0.0075497
"B3GNT9"	"28714"	"16"	1209	1209	3.90455123783074e-05	NA
"B3GNTL1"	"21727"	"17"	1345	1345	2.87443823120686e-05	NA
"B4GALNT1"	"4117"	"12"	2033	2033	4.16395245086826e-05	0.022407759
"B4GALNT2"	"24136"	"17"	1883	1883	3.14772091825967e-05	NA
"B4GALNT3"	"24137"	"12"	3524	3524	6.0270569044515e-05	0.013725977
"B4GALNT4"	"26315"	"11"	3424	3424	9.3137649872958e-05	0.044658069
"B4GALT1"	"924"	"9"	1315	1315	2.54929238601787e-05	0.021349868
"B4GALT2"	"925"	"1"	1302	1302	2.7053301884259e-05	0.03619465
"B4GALT3"	"926"	"1"	1262	1262	2.14768521839118e-05	0.018986266
"B4GALT4"	"927"	"3"	1151	1151	1.56098653273246e-05	0.010493314
"B4GALT5"	"928"	"20"	1295	1295	2.15599614963836e-05	0.232396066
"B4GALT6"	"929"	"18"	1279	1279	1.8762088104213e-05	0.251139968
"B4GALT7"	"930"	"5"	1076	1076	2.24681742862339e-05	0.010464873
"B4GAT1"	"15685"	"11"	2422	2422	6.77348825147919e-05	NA
"B9D1"	"24123"	"17"	1248	1248	1.95570380700225e-05	0.00900245
"B9D2"	"28636"	"19"	560	560	1.17704935452634e-05	0.011288878
"BAALC"	"14333"	"8"	752	752	1.23456000063617e-05	0.003512857
"BAAT"	"932"	"9"	1289	1289	1.65423140672514e-05	0.007143432
"BABAM1"	"25008"	"19"	1281	1281	2.09155845104634e-05	0.076483093
"BABAM2"	"1106"	"2"	1714	1714	2.17069750681389e-05	0.025660947
"BACE1"	"933"	"11"	1692	1692	2.87040766028604e-05	0.011750506
"BACE2"	"934"	"21"	1685	1685	3.43036774229248e-05	0.106659944
"BACH1"	"935"	"21"	2259	2259	2.96211586729529e-05	0.020373676
"BACH2"	"14078"	"6"	2574	2574	4.38760425344e-05	0.14068487
"BAD"	"936"	"11"	853	853	1.80255726750277e-05	0.001662726
"BAG1"	"937"	"9"	1162	1162	2.28280827489123e-05	NA
"BAG2"	"938"	"6"	690	690	8.92295559105609e-06	0.020415329
"BAG3"	"939"	"10"	1792	1792	3.18923853398846e-05	0.038906641
"BAG4"	"940"	"8"	1477	1477	2.29095959733776e-05	0.002677726
"BAG5"	"941"	"14"	1483	1483	2.10439528204206e-05	0.023910866
"BAG6"	"13919"	"6"	3937	3937	6.12317633873663e-05	0.167697474
"BAHD1"	"29153"	"15"	2425	2425	4.42560396984961e-05	0.003832947
"BAIAP2"	"947"	"17"	2214	2214	4.34766792388359e-05	0.045768203
"BAIAP2L1"	"21649"	"7"	1744	1744	3.06657533899259e-05	0.015326444
"BAIAP2L2"	"26203"	"22"	1854	1854	4.18228072542121e-05	0.007409235
"BAIAP3"	"948"	"16"	4151	4151	8.35930316432399e-05	0.006967962
"BAK1"	"949"	"6"	736	736	1.25963057137545e-05	0.01000622
"BAMBI"	"30251"	"10"	815	815	1.24978450489127e-05	0.008639494
"BANF1"	"17397"	"11"	286	286	4.76728835683535e-06	0.058644015
"BANF2"	"16172"	"20"	326	326	4.37483212338031e-06	0.009996069
"BANK1"	"18233"	"4"	2631	2631	3.06160943432186e-05	0.009087135
"BANP"	"13450"	"16"	1937.33333333333	1937.33333333333	4.16079438037e-05	0.082331102
"BAP1"	"950"	"3"	2523	2523	4.31627696699511e-05	0.007627925
"BARD1"	"952"	"2"	2520	2520	3.45100034080998e-05	0.007902273
"BARHL1"	"953"	"9"	1016	1016	2.69045915609285e-05	0.03281553
"BARHL2"	"954"	"1"	1196	1196	2.60131803049825e-05	0.036491467
"BARX1"	"955"	"9"	813	813	2.33952535759023e-05	NA
"BARX2"	"956"	"11"	1010	1010	1.81873228395021e-05	0.005077721
"BASP1"	"957"	"5"	684	684	1.79036583822294e-05	NA
"BATF"	"958"	"14"	490	490	9.58610018506097e-06	0.207239266
"BATF2"	"25163"	"11"	936	936	1.45232641267342e-05	0.007177738
"BATF3"	"28915"	"1"	416	416	8.76773551779304e-06	0.082088609
"BAX"	"959"	"19"	948	948	1.75256349379791e-05	0.032493608
"BAZ1A"	"960"	"14"	5071	5071	6.45632693369758e-05	0.193621051
"BAZ1B"	"961"	"7"	4740	4740	6.38917689502404e-05	0.096017977
"BAZ2A"	"962"	"12"	6166	6166	8.80159652542098e-05	0.181853826
"BAZ2B"	"963"	"2"	7166	7166	8.44693627820706e-05	0.066757449
"BBC3"	"17868"	"19"	834	834	2.23815193621391e-05	NA
"BBIP1"	"28093"	"10"	484	484	5.94957533395221e-06	NA
"BBOF1"	"19855"	"14"	1939	1939	2.17019072367349e-05	0.010354749
"BBOX1"	"964"	"11"	1260	1260	1.55091340884625e-05	0.002986145
"BBS1"	"966"	"11"	2084	2084	3.52846953492077e-05	0.010835642
"BBS10"	"26291"	"12"	2188	2188	2.7285112109664e-05	0.005890503
"BBS12"	"26648"	"4"	2133	2133	2.63075668236531e-05	0.008110215
"BBS2"	"967"	"16"	2422	2422	3.47583756913252e-05	0.00410699
"BBS4"	"969"	"15"	1908	1908	2.30702904036072e-05	0.015932875
"BBS5"	"970"	"2"	1985	1985	2.44398437459887e-05	0.00797517
"BBS7"	"18758"	"4"	2441	2441	2.81637484156406e-05	0.013083035
"BBS9"	"30000"	"7"	3097.66666666667	3097.66666666667	3.86074341193032e-05	0.011903369
"BBX"	"14422"	"3"	3226	3226	4.11509751583467e-05	0.029322746
"BCAM"	"6722"	"19"	2133	2133	4.73832853552369e-05	0.020611042
"BCAN"	"23059"	"1"	3003	3003	5.66550150664813e-05	0.021376572
"BCAP29"	"24131"	"7"	1563	1563	1.71882855036089e-05	0.018045117
"BCAP31"	"16695"	"X"	1054	1054	1.7510238736244e-05	0.249654934
"BCAR1"	"971"	"16"	3131	3131	6.51241866819248e-05	0.168511799
"BCAR3"	"973"	"1"	2730	2730	4.44995176073835e-05	0.034057763
"BCAS1"	"974"	"20"	2212	2212	3.13768826167262e-05	0.021937978
"BCAS2"	"975"	"1"	774	774	1.04715325993158e-05	0.011849373
"BCAS3"	"14347"	"17"	3658.66666666667	3658.66666666667	5.42665409472564e-05	0.097692146
"BCAS4"	"14367"	"20"	789	789	1.80688980064569e-05	0.01847762
"BCAT1"	"976"	"12"	1382	1382	1.83352562686066e-05	0.008526172
"BCAT2"	"977"	"19"	1616	1616	2.91025364836755e-05	0.005539069
"BCCIP"	"978"	"10"	1289	1289	1.84108019014992e-05	0.002396427
"BCDIN3D"	"27050"	"12"	895	895	1.52758201804657e-05	0.008310208
"BCHE"	"983"	"3"	2053	2053	2.40919411792528e-05	0.004529097
"BCKDHA"	"986"	"19"	1775	1775	3.49879439604043e-05	0.010921324
"BCKDHB"	"987"	"6"	1355	1355	2.00433273419336e-05	0.00670078
"BCKDK"	"16902"	"16"	1403	1403	3.01990811811742e-05	0.015705634
"BCL10"	"989"	"1"	734	734	1.00295733589578e-05	0.033532617
"BCL11A"	"13221"	"2"	2666	2666	5.73824118734443e-05	0.253959391
"BCL11B"	"13222"	"14"	2733	2733	8.16417820114585e-05	0.114366263
"BCL2"	"990"	"18"	769	769	1.8933276004871e-05	0.050890951
"BCL2A1"	"991"	"15"	616	616	8.1114841874509e-06	0.033623819
"BCL2L1"	"992"	"20"	718	718	1.28892953650834e-05	0.248585571
"BCL2L10"	"993"	"15"	742	742	2.01412596510109e-05	0.003424275
"BCL2L11"	"994"	"2"	936	936	1.32986799642334e-05	0.280246184
"BCL2L12"	"13787"	"19"	1103	1103	2.26930905544665e-05	0.001811793
"BCL2L13"	"17164"	"22"	1638	1638	2.19229708544177e-05	0.022234421
"BCL2L14"	"16657"	"12"	1439	1439	1.80237658614255e-05	0.032713202
"BCL2L15"	"33624"	"1"	566	566	7.53941269733235e-06	0.000972384
"BCL2L2"	"995"	"14"	1348	1348	2.27815004492787e-05	0.00870259
"BCL3"	"998"	"19"	1493	1493	3.90045517048682e-05	0.094707437
"BCL6"	"1001"	"3"	2233	2233	3.69775404264671e-05	0.106712764
"BCL6B"	"1002"	"17"	1579	1579	3.21345563117205e-05	0.025853485
"BCL7A"	"1004"	"12"	776	776	1.51031087647307e-05	0.036631662
"BCL7B"	"1005"	"7"	689	689	1.25825675681141e-05	0.037401523
"BCL7C"	"1006"	"16"	943	943	1.82742554151558e-05	0.029310077
"BCL9"	"1008"	"1"	4377	4377	6.20119897953436e-05	0.048263747
"BCL9L"	"23688"	"11"	4614	4614	8.49446094376602e-05	0.133212129
"BCLAF1"	"16863"	"6"	2927	2927	3.90439305078353e-05	NA
"BCLAF3"	"27413"	"X"	2409	2409	2.95266894623916e-05	0.060180143
"BCO1"	"13815"	"16"	1822	1822	2.81130026852805e-05	0.006595519
"BCO2"	"18503"	"11"	1916	1916	2.3794181136252e-05	NA
