gene_id	mutation_category	events_n	dist	probability
GPBAR1	missense	4	96.2,nan,nan,nan	0.0727209272790727
GPC1	missense	2	808.0	0.7223512776487223
GPC3	missense	2	1151.0	0.8215131784868215
GPC5	missense	2	573.0	0.5475394524605475
GPC6	missense	2	270.0	0.29424370575629416
GPER1	missense	3	262.4,nan,nan,nan	0.48054351945648066
GPHN	missense	2	223.0	0.17729282270717736
GPKOW	missense	2	50.0	0.0737049262950737
GPN1	missense	2	782.0	0.8625971374028625
GPN2	missense	3	213.3	0.46060453939546075
GPR108	missense	2	971.0	0.8153821846178154
GPR132	missense	3	145.0,nan	0.1988458011541989
GPR137C	missense	2	207.0	0.32202667797332213
GPR149	missense	2	1056.0	0.7757252242747756
GPR150	missense	3	146.4	0.16265083734916264
GPR153	missense	2	1194.0	0.8852071147928852
GPR155	missense	3	881.8,nan,nan	0.6901923098076901
GPR156	missense	2	237.0,nan	0.1861008138991861
GPR158	missense	2	1380.0	0.6134293865706135
GPR15	missense	2	361.0	0.5570634429365569
GPR162	missense	4	15.3	0.0015379984620015376
GPR173	missense	3	111.7	0.12817687182312815
GPR179	missense	9	1576.7	0.49151150848849157
GPR19	missense	2	253.0,nan	0.3746746253253746
GPR26	missense	2	144.0	0.2850877149122851
GPR37	missense	3	598.4	0.6564213435786566
GPR4	missense	2	44.0	0.08688891311108687
GPR55	missense	2	289.0,nan	0.5135054864945137
GPRASP1	missense	2	333.0,nan,nan,nan	0.15433584566415434
GPRC5D	missense	4	139.1	0.1507658492341508
GPRC6A	missense	4	645.2	0.46101653898346084
GPRIN2	missense	4	313.9,nan	0.37551662448337564
GPS1	missense	3	369.0,nan	0.42999857000143005
GPS2	missense	2	39.0,nan	0.0871189128810871
GPX4	missense	2	nan	nan
GRAMD1A	missense	3	900.5	0.7908672091327908
GRAMD2A	missense	2	0.0	0.003515996484003518
GREB1L	missense	4	1674.0,nan	0.6796803203196797
GREB1	missense	3	1959.9,nan	0.6894963105036895
GRHL1	missense	2	12.0,nan	0.015433984566015434
GRIA1	missense	4	616.9,nan	0.43231756768243235
GRIA2	missense	10	590.2,nan	0.41185758814241213
GRIA3	missense	4	402.9,nan	0.1758418241581759
GRIA4	missense	3	142.4,nan	0.03782396217603781
GRID1	missense	2	1374.0	0.6746483253516746
GRID2IP	missense	4	916.5	0.527887472112528
GRID2	missense	3	509.9	0.2757357242642757
GRIK1	missense	2	312.0	0.20917479082520918
GRIK2	missense	3	83.4	0.014595985404014591
GRIK3	missense	6	585.3	0.34246365753634245
GRIK4	missense	3	1007.6,nan	0.6951473048526953
GRIK5	missense	4	164.0	0.01798798201201799
GRIN1	missense	38	214.3,nan	1.010100999897969e-08
GRIN2A	missense	18	327.6,nan,nan	1.9999980000019993e-06
GRIN2B	missense	57	333.3	1.010100999897969e-08
GRIN2D	missense	2	500.0	0.233003766996233
GRIN3A	missense	4	1047.7	0.6902163097836902
GRIP1	missense	3	580.0	0.2761397238602761
GRK1	missense	2	394.0	0.41360858639141385
GRK5	missense	2	162.0	0.17971982028017972
GRM1	missense	2	87.0,nan	0.05021294978705019
GRM4	missense	3	518.8,nan	0.3392286607713393
GRM5	missense	4	851.3,nan	0.4627485372514627
GRM6	missense	3	1114.9,nan	0.8473501526498473
GRM7	missense	3	107.0,nan	0.024301975698024298
GRM8	missense	2	2067.0,nan,nan	0.9502130497869502
GSAP	missense	2	1002.0	0.588990411009589
GSDMC	missense	2	493.0	0.5346584653415347
GSDMD	missense	2	12.0	0.019423980576019427
GSE1	missense	8	959.5	0.7832072167927832
GSG1L	missense	3	609.4	0.9997840002159998
GSK3A	missense	2	28.0	0.043568956431043575
GSKIP	missense	2	67.0,nan,nan,nan	0.30456469543530446
GSPT1	missense	2	335.0	0.3343386656613343
GSR	missense	3	195.2	0.17235482764517232
GTF2F1	missense	4	497.6	0.7666032333967666
GTF2H1	missense	2	12.0,nan	0.017126982873017126
GTF2IRD1	missense	3	1050.6	0.7399472600527399
GTF3C1	missense	4	2078.2	0.7722062277937723
GTF3C2	missense	4	827.7,nan	0.6917943082056917
GTF3C3	missense	2	648.0	0.41731058268941723
GTF3C4	missense	2	1139.0	0.6588793411206588
GTF3C5	missense	7	373.5	0.4765135234864766
GTPBP1	missense	2	632.0	0.5072404927595072
GTPBP6	missense	2	251.0	0.5141514858485142
GTSE1	missense	3	695.4	0.6513513486486513
GUCY2C	missense	2	46.0	0.029556970443029563
GUCY2D	missense	4	618.1	0.2707537292462708
GUF1	missense	3	1098.3	0.9703950296049704
GYPC	missense	2	nan	nan
GYS1	missense	3	1130.3	0.9615310384689615
GZF1	missense	4	739.6,nan	0.865997134002866
GZMB	missense	2	21.0	0.0551149448850551
H1FOO	missense	2	113.0	0.22552377447622554
H1FX	missense	2	99.0	0.3015686984313016
H3F3A	missense	14	79.4,nan,nan	0.11858088141911856
H6PD	missense	6	358.0	0.1363108636891363
HABP2	missense	4	441.8	0.5889244110755889
HABP4	missense	3	309.2	0.4935965064034936
HACE1	missense	5	624.1	0.4239165760834239
HAGHL	missense	2	nan,nan,nan	nan
HAGH	missense	4	341.6	0.8458131541868458
HAP1	missense	2	634.0	0.49909950090049915
HAPLN4	missense	2	741.0	0.845015154984845
HAS1	missense	2	87.0	0.10049389950610052
HAS2	missense	2	96.0	0.11530888469111533
HAS3	missense	3	544.0,nan	0.6973703026296973
HAUS3	missense	2	9.0,nan	0.012401987598012401
HAUS5	missense	2	15.0	0.018429981570018433
HBS1L	missense	3	465.9	0.39870260129739876
HCFC1	missense	4	121.7	0.0008559991440008562
HCN1	missense	5	186.9	0.012264987735012264
HCN3	missense	2	837.0	0.592987407012593
HCN4	missense	2	723.0	0.357896642103358
HDAC10	missense	2	1260.0	0.8560141439858561
HDAC2	missense	5	106.3	0.010326989673010321
HDAC3	missense	4	107.6	0.04685795314204685
HDAC4	missense	9	112.1	3.9999960000040045e-06
HDAC5	missense	4	298.7	0.052759947240052764
HDAC6	missense	2	645.0	0.3265446734553266
HDAC7	missense	2	521.0	0.3231706768293234
HDAC8	missense	14	218.0	0.15181284818715177
HDAC9	missense	2	1830.0	0.8307941692058309
HDC	missense	2	519.0	0.46320453679546325
HDLBP	missense	4	866.4,nan,nan	0.4646645353354646
HEATR1	missense	4	1671.7	0.5544454455545544
HEATR3	missense	2	637.0	0.4917425082574918
HEATR4	missense	4	579.4,nan	0.3035616964383035
HEATR5A	missense	6	890.5	0.09960390039609962
HEATR5B	missense	5	1665.3	0.6496353503646497
HEATR6	missense	2	1155.0	0.5288794711205289
HEATR9	missense	2	462.0	0.4712835287164714
HECTD1	missense	9	1930.0,nan	0.6345223654776346
HECTD2	missense	3	1131.7	0.9211990788009212
HECTD3	missense	2	42.0	0.03697996302003696
HECTD4	missense	14	3185.3	0.764923235076765
HECW1	missense	4	493.8	0.0777879222120778
HECW2	missense	20	266.5	1.010100999897969e-08
HEG1	missense	4	978.7	0.4134095865904135
HELB	missense	3	955.9	0.5585954414045587
HELZ2	missense	5	946.3	0.07812192187807811
HELZ	missense	6	1818.9	0.8798611201388798
HEPACAM2	missense	2	206.0	0.26159673840326153
HEPACAM	missense	2	21.0	0.04383895616104383
HEPHL1	missense	2	923.0	0.4575335424664577
HEPH	missense	5	752.6	0.35939164060835943
HERC1	missense	8	1682.1	0.016630983369016635
HERC2	missense	6	3484.0	0.5196164803835197
HERC3	missense	3	959.5,nan	0.6164203835796163
HERC5	missense	2	2079.0	0.8481951518048482
HEXA	missense	4	417.3	0.5214204785795216
HEXDC	missense	2	953.0	0.8218701781298219
HEYL	missense	2	140.0	0.2651457348542651
HFM1	missense	2	2014.0	0.727935272064728
HGD	missense	2	224.0	0.31459068540931456
HGFAC	missense	3	340.1	0.2897427102572898
HGF	missense	2	1694.0	0.9611640388359611
HGS	missense	4	784.8	0.825070174929825
HHATL	missense	2	9.0,nan	0.015430984569015432
HHIP	missense	3	632.9	0.605146394853605
HIC2	missense	2	155.0,nan,nan	0.16547683452316547
HID1	missense	2	561.0	0.41223258776741223
HIF1A	missense	2	271.0	0.20212779787220206
HINFP	missense	4	247.4	0.2576847423152576
HIP1	missense	2	406.0	0.237986762013238
HIP1R	missense	3	890.0	0.5652264347735653
HIPK1	missense	2	2269.0	0.9082400917599083
HIPK3	missense	3	755.7	0.36384763615236393
HIPK4	missense	3	972.7	0.969070030929969
HIST1H1B	missense	4	250.3	0.8887621112378887
HIST1H1C	missense	6	148.3	0.4904185095814907
HIST1H1D	missense	4	114.3	0.2707647292352708
HIST1H1E	missense	5	136.3	0.3688366311633688
HIST1H2AA	missense	2	173.0	0.7213092786907213
HIST1H2AC	missense	5	71.7,nan	0.3244126755873244
HIST1H2AE	missense	4	56.5	0.19682980317019685
HIST1H2BB	missense	2	156.0	0.7331942668057332
HIST1H2BD	missense	3	41.6,nan	0.1790578209421791
HIST1H2BG	missense	3	89.4	0.5232974767025232
HIST1H2BH	missense	2	177.0	0.7396462603537395
HIST1H3B	missense	4	69.6	0.2706077293922707
HIST1H4C	missense	4	75.1	0.5293264706735294
HIST1H4E	missense	7	41.8	0.06831493168506829
HIST1H4H	missense	3	125.2,nan	0.8423311576688424
HIST1H4J	missense	4	16.0	0.015678984321015676
HIST1H4K	missense	2	230.0	0.9427780572219427
HIVEP1	missense	7	1676.0	0.31011968988031013
HIVEP2	missense	5	1893.8,nan,nan	0.6062463937536062
HIVEP3	missense	4	1177.0,nan	0.20162979837020165
HJV	missense	2	811.0	0.9018010981989018
HK1	missense	12	214.2	0.00012499987500012502
HK3	missense	3	122.2	0.03061496938503061
HLA-DPA1	missense	2	36.0,nan	0.09383690616309384
HLA-DQB1	missense	4	92.3	0.1316068683931316
HMCES	missense	2	245.0,nan,nan	0.40490559509440494
HMCN1	missense	9	4107.6	0.5966144033855965
HMCN2	missense	10	269.0	0.21774778225221772
HMG20A	missense	2	579.0	0.8198801801198199
HMG20B	missense	2	26.0	0.06134293865706133
HMGCL	missense	2	68.0	0.13945686054313952
HMGCR	missense	2	1728.0,nan	0.8808881191118809
HMGCS2	missense	3	330.0	0.38197761802238195
HMGXB3	missense	3	53.7	0.0033459966540033454
HMX3	missense	2	201.0	0.3373626626373374
HNF1A	missense	2	120.0	0.1207088792911207
HNF1B	missense	2	207.0	0.24309375690624319
HNF4A	missense	5	208.3	0.14797185202814794
HNRNPA1	missense	2	191.0	0.3213626786373214
HNRNPDL	missense	2	75.0,nan	0.1508008491991508
HNRNPH1	missense	3	339.5	0.43375456624543385
HNRNPK	missense	5	169.3,nan	0.10654689345310654
HNRNPLL	missense	2	732.0,nan	0.6818513181486818
HNRNPL	missense	2	240.0	0.2619107380892619
HNRNPUL1	missense	3	444.2	0.27638772361227637
HNRNPU	missense	4	812.7	0.7795152204847795
HOMER1	missense	2	49.0	0.09537390462609537
HOMER2	missense	3	182.3	0.28626371373628623
HOOK2	missense	3	843.9	0.8265921734078266
HOOK3	missense	2	831.0	0.6132823867176134
HOXA11	missense	2	380.0	0.7055492944507056
HOXA9	missense	3	453.2	0.9913590086409914
HOXB2	missense	2	225.0	0.4134425865574135
HOXB3	missense	3	573.5,nan,nan,nan	0.9043510956489044
HOXB7	missense	2	327.0	0.7900802099197901
HOXC12	missense	2	686.0	0.9846640153359847
HPD	missense	3	164.2	0.20882479117520883
HPS3	missense	2	585.0	0.34029765970234027
HPS4	missense	2	1731.0	0.958021041978958
HPS5	missense	2	124.0	0.07240692759307243
HRAS	missense	7	17.3,nan,nan	2.8999971000028976e-05
HRH4	missense	2	831.0	0.9107200892799108
HS1BP3	missense	3	87.4	0.07345492654507346
HS3ST3A1	missense	2	434.0	0.606953393046607
HS3ST4	missense	2	287.0	0.4086675913324085
HSD11B2	missense	2	464.0	0.5970384029615972
HSD17B10	missense	3	14.3	0.006164993835006162
HSD3B1	missense	5	272.3	0.5060654939345058
HSF2BP	missense	3	311.4	0.5997194002805997
HSF2	missense	2	1200.0	0.9208650791349209
HSF5	missense	3	744.4	0.8479261520738479
HSP90AA1	missense	5	382.3	0.13481986518013475
HSP90AB1	missense	3	503.4,nan,nan	0.44037155962844043
HSP90B1	missense	4	591.7	0.517061482938517
HSPA12A	missense	2	1220.0	0.8333481666518333
HSPA4L	missense	3	339.0	0.1767398232601767
HSPA4	missense	3	168.7	0.058123941876058134
HSPBP1	missense	3	551.5,nan,nan	0.9564340435659564
HSPD1	missense	2	336.0,nan	0.34719765280234716
HSPG2	missense	7	1003.2	0.0068879931120068945
HSPH1	missense	2	640.0	0.41622458377541605
HTR3C	missense	3	484.9	0.7501262498737501
HTR6	missense	2	721.0	0.7598292401707598
HTT	missense	7	2528.4	0.6866353133646865
HUNK	missense	4	697.3	0.7443852556147443
HUWE1	missense	36	2403.9,nan	0.021201978798021215
HYKK	missense	2	425.0,nan	0.6192633807366192
HYOU1	missense	3	1121.1	0.7798162201837798
IBTK	missense	2	636.0	0.2902407097592903
ICA1	missense	2	805.0	0.7643382356617643
ICOSLG	missense	4	99.4	0.02969197030802969
ID3	missense	2	87.0	0.4426285573714429
IDE	missense	5	1059.0	0.8921901078098922
IDH2	missense	4	515.1	0.8904841095158905
IDI2	missense	2	339.0	0.7266882733117267
IDO2	missense	3	238.7	0.32560267439732565
IDS	missense	2	290.0	0.3194256805743193
IDUA	missense	3	461.5	0.46473553526446476
IFFO1	missense	3	60.0	0.07636392363607636
IFI44L	missense	3	718.4	0.9728800271199729
IFIH1	missense	8	507.7	0.10299889700110301
IFIT3	missense	2	542.0,nan	0.6097283902716099
IFITM5	missense	2	149.0	0.5791734208265793
IFRD1	missense	2	395.0,nan	0.4697465302534699
IFT140	missense	3	583.7	0.19331480668519344
IFT172	missense	2	423.0	0.1562858437141563
IFT74	missense	3	406.7,nan,nan	0.40426159573840426
IFT80	missense	4	332.1	0.18351481648518353
IFT81	missense	5	686.0,nan	0.8892411107588892
IFT88	missense	2	214.0	0.16581283418716578
IGBP1	missense	3	137.5,nan	0.19323180676819318
IGDCC4	missense	2	951.0	0.4623325376674623
IGF1R	missense	5	1189.9	0.703132296867703
IGF2BP1	missense	2	16.0	0.02022697977302023
IGF2BP3	missense	2	850.0	0.7364082635917363
IGF2R	missense	5	1709.4	0.4500145499854502
IGFALS	missense	5	331.4	0.22779877220122777
IGFBP6	missense	2	15.0	0.04868795131204868
IGFBP7	missense	2	129.0	0.3227476772523227
IGFBPL1	missense	2	190.0	0.4634865365134636
IGFLR1	missense	2	287.0,nan	0.4747445252554746
IGFN1	missense	11	2433.1	0.2881597118402882
IGHMBP2	missense	4	1016.2	0.7085592914407086
IGSF10	missense	5	2503.9	0.8284891715108285
IGSF11	missense	3	428.6	0.6447173552826446
IGSF22	missense	2	2455.0	0.8364621635378364
IGSF9B	missense	2	2199.0	0.7657532342467658
IGSF9	missense	2	1189.0	0.5631834368165631
IHH	missense	2	42.0	0.07090992909007089
IK	missense	4	28.8	0.0011079988920011073
IKZF2	missense	2	52.0	0.06665093334906666
IKZF3	missense	2	114.0	0.15012884987115013
IL12RB2	missense	2	1148.0	0.6976613023386977
IL17C	missense	2	138.0	0.4426205573794427
IL17RA	missense	4	621.0	0.5138014861985137
IL17RC	missense	3	622.8	0.5193094806905194
IL17RD	missense	2	1041.0	0.7027452972547026
IL18RAP	missense	3	177.9	0.12371887628112367
IL1R2	missense	3	334.3,nan	0.5512684487315513
IL1RAPL1	missense	3	769.3,nan	0.7402832597167404
IL22RA1	missense	2	474.0	0.4883935116064886
IL23R	missense	3	973.8	0.9664040335959664
IL31RA	missense	4	660.9	0.6696563303436698
IL6R	missense	2	781.0	0.7917352082647918
IL6ST	missense	3	969.6,nan,nan	0.723197276802723
IL7R	missense	2	191.0	0.2623817376182624
ILDR1	missense	5	192.3	0.06913493086506915
ILK	missense	2	230.0,nan,nan	0.3067226932773068
IMMT	missense	2	1425.0	0.8502221497778503
IMPA1	missense	2	58.0	0.11219988780011221
IMPDH1	missense	3	420.2	0.42221857778142236
IMPDH2	missense	3	466.6	0.5982394017605982
IMPG2	missense	3	108.6	0.012896987103012902
INAVA	missense	2	984.0	0.7317352682647317
INF2	missense	9	967.4	0.6977233022766979
ING1	missense	2	7.0	0.014701985298014702
ING4	missense	2	130.0	0.3172646827353172
INHBA	missense	5	327.0,nan	0.6031853968146033
INMT	missense	2	133.0	0.3268226731773269
INO80D	missense	2	58.0	0.038860961139038856
INO80	missense	4	508.6,nan	0.08426691573308426
INPP1	missense	2	389.0,nan,nan	0.5306834693165308
INPP5E	missense	2	596.0	0.5184194815805185
INPP5J	missense	3	1108.9	0.7707302292697708
INPP5K	missense	3	99.1	0.07640292359707639
INPPL1	missense	3	956.2	0.4740755259244742
INSC	missense	2	563.0	0.5386694613305387
INSM1	missense	3	474.2	0.6470663529336471
INSM2	missense	2	267.0	0.30028469971530025
INSR	missense	2	22.0	0.011877988122011872
INSRR	missense	4	1513.1	0.928011071988928
INTS10	missense	3	891.6	0.8235181764818236
INTS11	missense	3	nan,nan	nan
INTS13	missense	3	990.3	0.9255550744449256
INTS14	missense	2	1001.0	0.8231341768658231
INTS1	missense	8	1446.9	0.26385073614926385
INTS3	missense	3	1310.9,nan	0.8481741518258482
INTS5	missense	3	1086.8	0.704991295008705
INTS6	missense	2	nan,nan	nan
INTS7	missense	2	957.0	0.5398314601685397
INTS8	missense	2	356.0	0.22043177956822044
INTU	missense	2	789.0	0.48382751617248376
INVS	missense	2	439.0	0.26122173877826116
IP6K1	missense	2	419.0	0.534930465069535
IPO13	missense	2	473.0	0.29597070402929604
IPO4	missense	4	801.9	0.4877055122944879
IPO7	missense	3	837.4	0.5076254923745075
IPO8	missense	3	334.2	0.1258048741951258
IPO9	missense	3	1261.8	0.8064081935918064
IPP	missense	3	593.0	0.7151512848487152
IQCA1	missense	2	885.0	0.5649904350095651
IQCE	missense	2	336.0	0.29945170054829945
IQCF1	missense	2	67.0	0.23733376266623746
IQCH	missense	2	73.0	0.04838795161204839
IQCJ-SCHIP1	missense	2	549.0	0.621957378042622
IQCN	missense	5	1373.4	0.873010126989873
IQGAP1	missense	5	929.4	0.28032771967228026
IQGAP2	missense	4	1700.1	0.853006146993853
IQGAP3	missense	8	1188.2	0.572103427896572
IQSEC1	missense	10	474.1	0.025958974041025956
IQSEC2	missense	15	248.3	9.9999950000025e-07
IQSEC3	missense	2	2329.0,nan	0.8927211072788928
IQUB	missense	3	707.6,nan	0.6186693813306186
IRAK1	missense	3	796.3	0.7524912475087525
IREB2	missense	2	325.0	0.21160978839021163
IRF2BP1	missense	2	1543.0	0.9853860146139853
IRF2BPL	missense	6	304.3	0.06563093436906563
IRF2	missense	2	91.0	0.16444783555216447
IRF3	missense	3	158.6	0.15756784243215755
IRF4	missense	3	276.1	0.3711336288663711
IRF8	missense	3	514.9	0.843003156996843
IRGC	missense	3	358.3	0.5499124500875499
IRS1	missense	2	274.0	0.1434708565291435
IRS2	missense	2	963.0	0.42149957850042163
ISL2	missense	3	421.2	0.8432731567268432
ISLR	missense	3	556.8,nan	0.8974971025028975
ISYNA1	missense	2	587.0	0.5763684236315765
ITCH	missense	3	479.7	0.31533768466231543
ITFG2	missense	2	3.0	0.00879199120800879
ITGA2B	missense	4	1167.6,nan	0.7855722144277855
ITGA2	missense	3	904.7	0.48550351449648543
ITGA3	missense	3	74.7	0.009162990837009164
ITGA4	missense	2	1302.0	0.6427813572186428
ITGA5	missense	5	843.7	0.6037573962426037
ITGA6	missense	4	133.5,nan	0.006151993848006155
ITGA8	missense	3	509.6	0.24129075870924133
ITGA9	missense	2	2307.0	0.9122330877669123
ITGAD	missense	3	1595.6	0.8999421000579
ITGAE	missense	3	1548.3	0.8952961047038953
ITGAL	missense	3	1063.6	0.6043813956186044
ITGAM	missense	3	880.9	0.49616650383349625
ITGAX	missense	3	955.8	0.5525594474405525
ITGB1BP2	missense	2	220.0	0.38048261951738055
ITGB1	missense	3	495.1	0.36360463639536356
ITGB2	missense	4	343.8,nan,nan,nan,nan	0.182953817046183
ITGB3	missense	3	433.6	0.29444970555029437
ITGB4	missense	11	1341.7	0.6824213175786824
ITGB5	missense	2	157.0	0.12727987272012725
ITGB7	missense	2	23.0,nan	0.022181977818022187
ITIH2	missense	2	861.0	0.5149264850735148
ITIH3	missense	3	1119.5	0.8482421517578482
ITIH4	missense	3	1361.1	0.9304500695499305
ITIH5	missense	2	597.0	0.39393960606039397
ITK	missense	2	351.0	0.33325166674833323
ITPKB	missense	2	753.0,nan	0.44632955367044647
ITPR1	missense	40	1176.2,nan,nan	2.9999970000029973e-05
ITPR2	missense	13	1841.0	0.4624105375894626
ITPR3	missense	9	1980.6,nan	0.6413663586336413
ITSN1	missense	4	1087.2,nan	0.37703562296437715
ITSN2	missense	4	842.6	0.2149727850272151
IZUMO1	missense	2	408.0	0.6050123949876052
IZUMO3	missense	2	257.0	0.5950764049235949
IZUMO4	missense	2	181.0	0.478944521055479
JAG1	missense	3	912.4	0.4493695506304495
JAG2	missense	2	917.0	0.41158658841341167
JAK3	missense	2	1369.0,nan	0.6268543731456269
JAKMIP1	missense	2	443.0,nan	0.43806856193143795
JAKMIP3	missense	4	207.5	0.04432895567104433
JAML	missense	2	275.0	0.4286055713944287
JARID2	missense	2	53.0	0.03017796982203018
JMJD1C	missense	4	1154.0	0.17426482573517427
JMJD6	missense	4	515.0	0.7966102033897966
JMJD7-PLA2G4B	missense	2	822.0	0.4514045485954514
JPH3	missense	5	423.1	0.3207366792633206
JUND	missense	2	10.0	0.022518977481022523
JUP	missense	4	357.3,nan,nan	0.213034786965213
KALRN	missense	7	2106.9	0.4729655270344729
KANK1	missense	9	1356.3,nan,nan	0.9942300057699942
KANK3	missense	3	415.5	0.3060446939553059
KANSL1L	missense	2	422.0	0.2666887333112667
KANSL1	missense	8	308.3,nan,nan,nan	0.005263994736005264
KARS	missense	5	411.5	0.43063856936143063
KAT14	missense	2	1777.0	0.9353550646449353
KAT2A	missense	3	607.7	0.4591445408554591
KAT5	missense	3	257.9	0.25969674030325973
KAT6A	missense	15	933.6,nan,nan	0.01863298136701863
KAT6B	missense	5	1149.0	0.2556907443092557
KAT8	missense	5	44.2	0.001231998768001232
KAZN	missense	3	311.5	0.1906018093981906
KBTBD11	missense	2	149.0	0.15865384134615862
KBTBD2	missense	2	1093.0	0.8179411820588178
KBTBD6	missense	3	611.6	0.5959064040935957
KBTBD7	missense	5	52.7	0.0005779994220005778
KBTBD8	missense	2	133.0	0.14195585804414193
KCNA10	missense	2	156.0	0.19858280141719856
KCNA1	missense	4	331.6	0.4415665584334414
KCNA2	missense	8	60.6,nan,nan	4.599995400004601e-05
KCNA3	missense	7	458.0	0.7516682483317518
KCNA4	missense	4	575.8	0.6801013198986801
KCNAB1	missense	2	nan,nan	nan
KCNAB2	missense	2	25.0	0.04415795584204417
KCNB1	missense	26	134.6	1.010100999897969e-08
KCNC1	missense	7	154.0	0.010542989457010547
KCNC2	missense	4	114.3	0.03190396809603189
KCNC3	missense	4	149.3	0.02904397095602904
KCNC4	missense	4	345.8	0.2978757021242978
KCND1	missense	4	197.2	0.07836992163007836
